date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:15:03	26458/26458	---M--	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:15:48%20GMT	https://html.designingmedia.com/autorix/our-team.html	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/our-team.html	(from https://html.designingmedia.com/autorix/index.html)
11:15:04	27299/27299	---M--	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2016:16:20%20GMT	https://html.designingmedia.com/autorix/shop.html	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/shop.html	(from https://html.designingmedia.com/autorix/index.html)
11:15:04	19280/19280	---M--	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2017:50:26%20GMT	https://html.designingmedia.com/autorix/contact.html	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/contact.html	(from https://html.designingmedia.com/autorix/index.html)
11:15:04	114423/114423	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2011:51:28%20GMT	https://html.designingmedia.com/autorix/assets/images/autorix-banner-img.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/autorix-banner-img.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:05	175190/175190	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Sep%202022%2020:10:56%20GMT	https://html.designingmedia.com/autorix/assets/images/whychooseus-img1.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/whychooseus-img1.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:05	165483/165483	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Sep%202022%2020:12:42%20GMT	https://html.designingmedia.com/autorix/assets/images/whychooseus-img3.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/whychooseus-img3.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:05	163203/163203	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Sep%202022%2020:12:08%20GMT	https://html.designingmedia.com/autorix/assets/images/whychooseus-img2.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/whychooseus-img2.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:06	6498/6498	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Sep%202022%2019:03:26%20GMT	https://html.designingmedia.com/autorix/assets/images/whychooseus-left-img.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/whychooseus-left-img.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:06	6201/6201	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2016:13:34%20GMT	https://html.designingmedia.com/autorix/assets/images/our-services-img1.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/our-services-img1.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:07	250306/250306	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Sep%202022%2013:56:14%20GMT	https://html.designingmedia.com/autorix/assets/images/aboutus-center-img.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/aboutus-center-img.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:07	5763/5763	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2017:27:54%20GMT	https://html.designingmedia.com/autorix/assets/images/our-services-img2.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/our-services-img2.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:07	4580/4580	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2017:29:26%20GMT	https://html.designingmedia.com/autorix/assets/images/our-services-img3.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/our-services-img3.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:07	4004/4004	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2017:30:52%20GMT	https://html.designingmedia.com/autorix/assets/images/our-services-img4.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/our-services-img4.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:08	6478/6478	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202022%2017:32:36%20GMT	https://html.designingmedia.com/autorix/assets/images/our-services-img6.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/our-services-img6.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:08	267497/267497	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2016:55:22%20GMT	https://html.designingmedia.com/autorix/assets/images/our-services-img5.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/our-services-img5.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:08	85065/85065	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2011:51:28%20GMT	https://html.designingmedia.com/autorix/assets/images/our-mission-img1.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/our-mission-img1.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:08	6870/6870	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2014:35:06%20GMT	https://html.designingmedia.com/autorix/assets/images/our-mission-right-img.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/our-mission-right-img.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:08	60005/60005	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2018:59:24%20GMT	https://html.designingmedia.com/autorix/assets/images/teams-img1.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/teams-img1.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:09	1309/1309	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Sep%202022%2020:42:44%20GMT	https://html.designingmedia.com/autorix/assets/images/text-bars.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/text-bars.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:09	58605/58605	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2018:59:54%20GMT	https://html.designingmedia.com/autorix/assets/images/teams-img2.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/teams-img2.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:09	61838/61838	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2019:00:22%20GMT	https://html.designingmedia.com/autorix/assets/images/teams-img3.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/teams-img3.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:10	60509/60509	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2019:00:50%20GMT	https://html.designingmedia.com/autorix/assets/images/teams-img4.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/teams-img4.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:10	5760/5760	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2021:14:24%20GMT	https://html.designingmedia.com/autorix/assets/images/teams-bottom-img.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/teams-bottom-img.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:10	164283/164283	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2017:28:06%20GMT	https://html.designingmedia.com/autorix/assets/images/work-img1.jpg	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/work-img1.jpg	(from https://html.designingmedia.com/autorix/index.html)
11:15:10	111909/111909	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2015:46:06%20GMT	https://html.designingmedia.com/autorix/assets/images/work-img2.jpg	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/work-img2.jpg	(from https://html.designingmedia.com/autorix/index.html)
11:15:10	147547/147547	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Oct%202022%2015:46:32%20GMT	https://html.designingmedia.com/autorix/assets/images/work-img3.jpg	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/work-img3.jpg	(from https://html.designingmedia.com/autorix/index.html)
11:15:11	213072/213072	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Oct%202022%2014:23:46%20GMT	https://html.designingmedia.com/autorix/assets/images/carousel-left-img.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/carousel-left-img.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:11	2704/2704	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Oct%202022%2014:26:44%20GMT	https://html.designingmedia.com/autorix/assets/images/carosel-logo.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/carosel-logo.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:11	5881/5881	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Oct%202022%2018:18:56%20GMT	https://html.designingmedia.com/autorix/assets/images/footer-right.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/footer-right.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:11	71867/71867	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2011:51:28%20GMT	https://html.designingmedia.com/autorix/assets/images/footer-left.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/footer-left.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:12	11309/11309	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Oct%202022%2015:23:06%20GMT	https://html.designingmedia.com/autorix/assets/images/footer-bar-left.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/footer-bar-left.png	(from https://html.designingmedia.com/autorix/index.html)
11:15:12	97403/97403	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-17c7b%22	https://code.jquery.com/jquery-1.12.1.min.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/code.jquery.com/jquery-1.12.1.min.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:12	677/677	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2007%20Nov%202024%2003:15:12%20GMT	https://html.designingmedia.com/autorix/assets/js/animations.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/js/animations.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:13	48944/48944	---M--	200	added ('OK')	text/javascript	date:Tue,%2002%20Nov%202021%2001:09:42%20GMT	https://html.designingmedia.com/autorix/assets/js/bootstrap.min.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/js/bootstrap.min.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:14	19188/19188	---M--	200	added ('OK')	text/javascript	date:Tue,%2002%20Nov%202021%2001:09:38%20GMT	https://html.designingmedia.com/autorix/assets/js/popper.min.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/js/popper.min.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:14	89501/89501	---M--	200	added ('OK')	text/javascript	date:Wed,%2005%20Jan%202022%2021:05:26%20GMT	https://html.designingmedia.com/autorix/assets/js/jquery-3.6.0.min.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/js/jquery-3.6.0.min.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:15	1440/1440	---M--	200	added ('OK')	text/javascript	date:Fri,%2007%20Oct%202022%2018:10:36%20GMT	https://html.designingmedia.com/autorix/assets/js/custom-script.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/js/custom-script.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:15	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22379f-cNv9OKDx/DsafZ+tq1h4ZITDTxc%22	https://unpkg.com/aos@2.3.1/dist/aos.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/unpkg.com/aos@2.3.1/dist/aos.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:16	89992/89992	---M--	200	added ('OK')	text/javascript	date:Tue,%2004%20Oct%202022%2020:12:02%20GMT	https://html.designingmedia.com/autorix/assets/js/owl.carousel.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/js/owl.carousel.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:16	80/80	---M--	200	added ('OK')	text/javascript	date:Fri,%2026%20Aug%202022%2014:23:28%20GMT	https://html.designingmedia.com/autorix/assets/js/text-animations.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/js/text-animations.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:16	1011/1011	---M--	200	added ('OK')	text/javascript	date:Wed,%2005%20Oct%202022%2017:31:44%20GMT	https://html.designingmedia.com/autorix/assets/js/carousel.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/js/carousel.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:16	4575/4575	---M--	200	added ('OK')	text/javascript	date:Tue,%2011%20Oct%202022%2019:39:40%20GMT	https://html.designingmedia.com/autorix/assets/js/showhide.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/js/showhide.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:17	41730/41730	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ed4-a302%22	https://cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.1.0/jquery.magnific-popup.js	W:/xampp/htdocs/PROJECTS/bulsu/clone/cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.1.0/jquery.magnific-popup.js	(from https://html.designingmedia.com/autorix/index.html)
11:15:17	984/984	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Oct%202022%2014:37:12%20GMT	https://html.designingmedia.com/autorix/assets/images/nav-before-img.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/nav-before-img.png	(from https://html.designingmedia.com/autorix/assets/css/style.css)
11:15:17	1304/1304	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Sep%202022%2019:51:00%20GMT	https://html.designingmedia.com/autorix/assets/images//whychoose-bars.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/whychoose-bars.png	(from https://html.designingmedia.com/autorix/assets/css/style.css)
11:15:18	298269/298269	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Sep%202022%2014:37:12%20GMT	https://html.designingmedia.com/autorix/assets/images/autorix-background-img.jpg	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/autorix-background-img.jpg	(from https://html.designingmedia.com/autorix/assets/css/style.css)
11:15:18	238321/238321	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2011:51:28%20GMT	https://html.designingmedia.com/autorix/assets/images/aboutus-background.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/aboutus-background.png	(from https://html.designingmedia.com/autorix/assets/css/style.css)
11:15:19	4173/4173	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Sep%202022%2014:42:18%20GMT	https://html.designingmedia.com/autorix/assets/images/about-after-img.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/about-after-img.png	(from https://html.designingmedia.com/autorix/assets/css/style.css)
11:15:19	139587/139587	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Feb%202024%2011:51:28%20GMT	https://html.designingmedia.com/autorix/assets/images/our-services-background-img.jpg	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/our-services-background-img.jpg	(from https://html.designingmedia.com/autorix/assets/css/style.css)
11:15:19	275358/275358	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Oct%202022%2016:16:24%20GMT	https://html.designingmedia.com/autorix/assets/images/offer-section-background.jpg	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/offer-section-background.jpg	(from https://html.designingmedia.com/autorix/assets/css/style.css)
11:15:19	5410/5410	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Oct%202022%2017:06:56%20GMT	https://html.designingmedia.com/autorix/assets/images/offer-section-left-img.png	W:/xampp/htdocs/PROJECTS/bulsu/clone/html.designingmedia.com/autorix/assets/images/offer-section-left-img.png	(from https://html.designingmedia.com/autorix/assets/css/style.css)
